"ph","step","startServiceRequest","startTransportRequest","service","transportService","isForWarehouse","endServiceRequest","endTransportRequest","rhtId","startTransport","endTransport","rhmId","startService","endService"
"productHolon[1525]",39,"2022-06-17 11:28:31,665","2022-06-17 11:28:38,878","serv1","transport",false,"2022-06-17 11:28:32,258","2022-06-17 11:28:38,905","rht-006","2022-06-17 11:28:39,049","2022-06-17 11:28:39,354","rhm-001","2022-06-17 11:28:39,919","2022-06-17 11:28:40,368"
"productHolon[587]",53,"2022-06-17 11:28:32,228","2022-06-17 11:28:39,766","serv1","transport",false,"2022-06-17 11:28:37,909","2022-06-17 11:28:39,772","rht-007","2022-06-17 11:28:39,964","2022-06-17 11:28:40,333","rhm-010","2022-06-17 11:28:40,664","2022-06-17 11:28:41,204"
"productHolon[401]",27,"2022-06-17 11:28:31,167","2022-06-17 11:28:39,436","serv1","transport",false,"2022-06-17 11:28:35,318","2022-06-17 11:28:39,440","rht-003","2022-06-17 11:28:39,963","2022-06-17 11:28:40,332","rhm-004","2022-06-17 11:28:40,924","2022-06-17 11:28:41,241"
"productHolon[2598]",144,"2022-06-17 11:28:35,021","2022-06-17 11:28:39,971","serv1","transport",false,"2022-06-17 11:28:36,062","2022-06-17 11:28:40,062","rht-006","2022-06-17 11:28:40,309","2022-06-17 11:28:40,332","rhm-006","2022-06-17 11:28:41,205","2022-06-17 11:28:41,388"
"productHolon[1542]",111,"2022-06-17 11:28:34,136","2022-06-17 11:28:40,331","serv1","transport",false,"2022-06-17 11:28:40,087","2022-06-17 11:28:40,369","rht-001","2022-06-17 11:28:40,622","2022-06-17 11:28:40,926","rhm-005","2022-06-17 11:28:41,499","2022-06-17 11:28:42,240"
"productHolon[1604]",255,"2022-06-17 11:28:37,638","2022-06-17 11:28:40,058","serv1","transport",false,"2022-06-17 11:28:38,533","2022-06-17 11:28:40,272","rht-008","2022-06-17 11:28:40,698","2022-06-17 11:28:41,177","rhm-007","2022-06-17 11:28:41,739","2022-06-17 11:28:42,240"
"productHolon[1719]",115,"2022-06-17 11:28:34,177","2022-06-17 11:28:40,091","serv1","transport",false,"2022-06-17 11:28:39,969","2022-06-17 11:28:40,275","rht-009","2022-06-17 11:28:40,623","2022-06-17 11:28:40,927","rhm-002","2022-06-17 11:28:42,160","2022-06-17 11:28:42,683"
"productHolon[1308]",62,"2022-06-17 11:28:32,578","2022-06-17 11:28:40,335","serv1","transport",false,"2022-06-17 11:28:39,536","2022-06-17 11:28:40,381","rht-005","2022-06-17 11:28:40,895","2022-06-17 11:28:41,391","rhm-009","2022-06-17 11:28:42,424","2022-06-17 11:28:42,683"
"productHolon[2586]",310,"2022-06-17 11:28:40,342","2022-06-17 11:28:40,462","serv2","transport",false,"2022-06-17 11:28:40,371","2022-06-17 11:28:41,209","rht-006","2022-06-17 11:28:41,406","2022-06-17 11:28:41,794","rhm-001","2022-06-17 11:28:42,482","2022-06-17 11:28:42,951"
"productHolon[371]",314,"2022-06-17 11:28:40,498","2022-06-17 11:28:40,626","serv2","transport",false,"2022-06-17 11:28:40,526","2022-06-17 11:28:40,930","rht-002","2022-06-17 11:28:41,100","2022-06-17 11:28:41,393","rhm-010","2022-06-17 11:28:42,579","2022-06-17 11:28:42,952"
