"serviceRequest","serviceExecution","service"
2462.9165333333353,13.14553333333336,"serv1"
100.60343333333343,37.315516666666575,"transport"
891.459949999999,15.173433333333344,"serv2"
7.364716666666665,9.094700000000012,"serv3"
1.0701666666666665,4.421483333333333,"tr.warehouse"
