"ph","step","startServiceRequest","startTransportRequest","service","transportService","isForWarehouse","endServiceRequest","endTransportRequest","rhtId","startTransport","endTransport","rhmId","startService","endService"
"productHolon[204]",339,"2022-06-17 11:05:44,373","2022-06-17 11:05:44,622","serv2","transport",false,"2022-06-17 11:05:44,379","2022-06-17 11:05:45,097","rht-006","2022-06-17 11:05:45,549","2022-06-17 11:05:45,855","rhm-008","2022-06-17 11:05:50,061","2022-06-17 11:05:50,733"
"productHolon[1824]",351,"2022-06-17 11:05:47,300","2022-06-17 11:05:47,717","serv3","transport",false,"2022-06-17 11:05:47,301","2022-06-17 11:05:48,065","rht-009","2022-06-17 11:05:48,919","2022-06-17 11:05:49,100","rhm-010","2022-06-17 11:05:50,538","2022-06-17 11:05:50,733"
"productHolon[2064]",352,"2022-06-17 11:05:47,435","2022-06-17 11:05:47,618","serv3","transport",false,"2022-06-17 11:05:47,440","2022-06-17 11:05:47,652","rht-002","2022-06-17 11:05:48,918","2022-06-17 11:05:49,126","rhm-002","2022-06-17 11:05:50,762","2022-06-17 11:05:50,818"
"productHolon[2526]",222,"2022-06-17 11:05:31,885","2022-06-17 11:05:47,540","serv1","transport",false,"2022-06-17 11:05:47,034","2022-06-17 11:05:47,936","rht-003","2022-06-17 11:05:48,920","2022-06-17 11:05:50,510","rhm-006","2022-06-17 11:05:50,699","2022-06-17 11:05:50,979"
"productHolon[299]",301,"2022-06-17 11:05:35,921","2022-06-17 11:05:46,883","serv1","transport",false,"2022-06-17 11:05:46,502","2022-06-17 11:05:47,134","rht-005","2022-06-17 11:05:48,919","2022-06-17 11:05:49,100","rhm-009","2022-06-17 11:05:50,059","2022-06-17 11:05:50,980"
"productHolon[2111]",354,"2022-06-17 11:05:47,718","2022-06-17 11:05:48,093","serv3","transport",false,"2022-06-17 11:05:47,720","2022-06-17 11:05:48,374","rht-007","2022-06-17 11:05:48,926","2022-06-17 11:05:49,432","rhm-005","2022-06-17 11:05:51,170","2022-06-17 11:05:51,790"
"productHolon[627]",288,"2022-06-17 11:05:34,970","2022-06-17 11:05:49,271","serv1","transport",false,"2022-06-17 11:05:48,955","2022-06-17 11:05:49,756","rht-010","2022-06-17 11:05:50,487","2022-06-17 11:05:51,039","rhm-007","2022-06-17 11:05:52,210","2022-06-17 11:05:52,353"
"productHolon[1215]",283,"2022-06-17 11:05:34,721","2022-06-17 11:05:47,751","serv1","transport",false,"2022-06-17 11:05:47,310","2022-06-17 11:05:49,278","rht-004","2022-06-17 11:05:50,220","2022-06-17 11:05:50,510","rhm-004","2022-06-17 11:05:51,170","2022-06-17 11:05:52,353"
"productHolon[114]",330,"2022-06-17 11:05:41,475","2022-06-17 11:05:41,981","serv3","transport",false,"2022-06-17 11:05:41,511","2022-06-17 11:05:42,177","rht-006","2022-06-17 11:05:42,659","2022-06-17 11:05:43,034","rhm-001","2022-06-17 11:05:52,424","2022-06-17 11:05:53,068"
"productHolon[2312]",106,"2022-06-17 11:05:29,780","2022-06-17 11:05:48,585","serv1","transport",false,"2022-06-17 11:05:47,806","2022-06-17 11:05:50,378","rht-009","2022-06-17 11:05:50,908","2022-06-17 11:05:51,758","rhm-008","2022-06-17 11:05:52,744","2022-06-17 11:05:53,206"
