"serviceRequest","serviceExecution","service"
2810.405100000001,14.44616666666666,"serv1"
117.97673333333356,40.377016666666705,"transport"
740.2596166666666,16.138733333333338,"serv2"
5.1166666666666645,9.7783,"serv3"
1.23905,4.740799999999998,"tr.warehouse"
