"ph","step","startServiceRequest","startTransportRequest","service","transportService","isForWarehouse","endServiceRequest","endTransportRequest","rhtId","startTransport","endTransport","rhmId","startService","endService"
"productHolon[1836]",80,"2022-06-17 07:51:21,209","2022-06-17 07:51:23,225","serv1","transport",false,"2022-06-17 07:51:22,745","2022-06-17 07:51:23,250","rht-004","2022-06-17 07:51:23,792","2022-06-17 07:51:24,343","rhm-010","2022-06-17 07:51:24,789","2022-06-17 07:51:24,816"
"productHolon[1947]",78,"2022-06-17 07:51:21,004","2022-06-17 07:51:22,979","serv1","transport",false,"2022-06-17 07:51:22,738","2022-06-17 07:51:23,019","rht-001","2022-06-17 07:51:23,791","2022-06-17 07:51:24,343","rhm-006","2022-06-17 07:51:24,851","2022-06-17 07:51:25,287"
"productHolon[859]",35,"2022-06-17 07:51:17,794","2022-06-17 07:51:23,786","serv1","transport",false,"2022-06-17 07:51:23,062","2022-06-17 07:51:23,941","rht-002","2022-06-17 07:51:24,443","2022-06-17 07:51:24,855","rhm-003","2022-06-17 07:51:25,405","2022-06-17 07:51:25,526"
"productHolon[39]",54,"2022-06-17 07:51:19,409","2022-06-17 07:51:23,280","serv1","transport",false,"2022-06-17 07:51:22,787","2022-06-17 07:51:23,819","rht-005","2022-06-17 07:51:23,945","2022-06-17 07:51:24,538","rhm-002","2022-06-17 07:51:25,404","2022-06-17 07:51:25,871"
"productHolon[1198]",65,"2022-06-17 07:51:20,357","2022-06-17 07:51:24,426","serv1","transport",false,"2022-06-17 07:51:24,105","2022-06-17 07:51:24,439","rht-003","2022-06-17 07:51:24,542","2022-06-17 07:51:25,139","rhm-001","2022-06-17 07:51:25,708","2022-06-17 07:51:26,324"
"productHolon[1071]",48,"2022-06-17 07:51:19,214","2022-06-17 07:51:24,500","serv1","transport",false,"2022-06-17 07:51:24,437","2022-06-17 07:51:24,817","rht-004","2022-06-17 07:51:25,408","2022-06-17 07:51:25,911","rhm-008","2022-06-17 07:51:26,451","2022-06-17 07:51:26,537"
"productHolon[1704]",94,"2022-06-17 07:51:22,400","2022-06-17 07:51:24,745","serv1","transport",false,"2022-06-17 07:51:24,497","2022-06-17 07:51:24,968","rht-005","2022-06-17 07:51:25,774","2022-06-17 07:51:26,186","rhm-004","2022-06-17 07:51:26,864","2022-06-17 07:51:27,133"
"productHolon[752]",99,"2022-06-17 07:51:22,703","2022-06-17 07:51:25,099","serv1","transport",false,"2022-06-17 07:51:24,827","2022-06-17 07:51:25,167","rht-002","2022-06-17 07:51:25,775","2022-06-17 07:51:26,187","rhm-009","2022-06-17 07:51:26,863","2022-06-17 07:51:27,134"
"productHolon[1998]",98,"2022-06-17 07:51:22,645","2022-06-17 07:51:25,391","serv1","transport",false,"2022-06-17 07:51:25,097","2022-06-17 07:51:25,697","rht-003","2022-06-17 07:51:26,214","2022-06-17 07:51:26,421","rhm-007","2022-06-17 07:51:27,165","2022-06-17 07:51:27,630"
"productHolon[623]",101,"2022-06-17 07:51:22,814","2022-06-17 07:51:24,753","serv1","transport",false,"2022-06-17 07:51:24,494","2022-06-17 07:51:24,969","rht-001","2022-06-17 07:51:25,650","2022-06-17 07:51:26,422","rhm-005","2022-06-17 07:51:27,043","2022-06-17 07:51:27,857"
"productHolon[1804]",72,"2022-06-17 07:51:20,764","2022-06-17 07:51:25,690","serv1","transport",false,"2022-06-17 07:51:25,559","2022-06-17 07:51:26,598","rht-004","2022-06-17 07:51:27,012","2022-06-17 07:51:27,544","rhm-010","2022-06-17 07:51:27,857","2022-06-17 07:51:28,042"
"productHolon[1143]",44,"2022-06-17 07:51:18,806","2022-06-17 07:51:26,362","serv1","transport",false,"2022-06-17 07:51:26,277","2022-06-17 07:51:27,199","rht-003","2022-06-17 07:51:27,374","2022-06-17 07:51:27,686","rhm-003","2022-06-17 07:51:28,374","2022-06-17 07:51:28,633"
"productHolon[1661]",74,"2022-06-17 07:51:20,836","2022-06-17 07:51:26,594","serv1","transport",false,"2022-06-17 07:51:26,479","2022-06-17 07:51:26,612","rht-002","2022-06-17 07:51:27,011","2022-06-17 07:51:27,545","rhm-002","2022-06-17 07:51:28,014","2022-06-17 07:51:28,633"
"productHolon[2042]",87,"2022-06-17 07:51:21,841","2022-06-17 07:51:27,552","serv1","transport",false,"2022-06-17 07:51:27,406","2022-06-17 07:51:27,580","rht-005","2022-06-17 07:51:27,798","2022-06-17 07:51:27,996","rhm-009","2022-06-17 07:51:29,067","2022-06-17 07:51:29,534"
"productHolon[1655]",84,"2022-06-17 07:51:21,642","2022-06-17 07:51:26,321","serv1","transport",false,"2022-06-17 07:51:26,215","2022-06-17 07:51:27,167","rht-001","2022-06-17 07:51:27,862","2022-06-17 07:51:28,392","rhm-006","2022-06-17 07:51:29,066","2022-06-17 07:51:29,534"
"productHolon[172]",5,"2022-06-17 07:51:15,165","2022-06-17 07:51:27,586","serv1","transport",false,"2022-06-17 07:51:17,202","2022-06-17 07:51:27,858","rht-004","2022-06-17 07:51:28,346","2022-06-17 07:51:28,712","rhm-008","2022-06-17 07:51:29,118","2022-06-17 07:51:29,573"
