"ph","step","startServiceRequest","startTransportRequest","service","transportService","isForWarehouse","endServiceRequest","endTransportRequest","rhtId","startTransport","endTransport","rhmId","startService","endService"
"productHolon[481]",17,"2022-06-17 08:33:19,407","2022-06-17 08:33:29,282","serv2","transport",false,"2022-06-17 08:33:25,142","2022-06-17 08:33:29,291","rht-008","2022-06-17 08:33:29,519","2022-06-17 08:33:29,693","rhm-008","2022-06-17 08:33:30,109","2022-06-17 08:33:30,324"
"productHolon[1004]",34,"2022-06-17 08:33:20,779","2022-06-17 08:33:28,684","serv1","transport",false,"2022-06-17 08:33:22,720","2022-06-17 08:33:28,693","rht-005","2022-06-17 08:33:29,172","2022-06-17 08:33:29,550","rhm-010","2022-06-17 08:33:29,980","2022-06-17 08:33:30,458"
"productHolon[10]",16,"2022-06-17 08:33:19,335","2022-06-17 08:33:29,930","serv1","transport",false,"2022-06-17 08:33:19,877","2022-06-17 08:33:29,937","rht-006","2022-06-17 08:33:30,251","2022-06-17 08:33:30,431","rhm-002","2022-06-17 08:33:30,932","2022-06-17 08:33:31,070"
"productHolon[2928]",115,"2022-06-17 08:33:25,619","2022-06-17 08:33:29,574","serv1","transport",false,"2022-06-17 08:33:25,856","2022-06-17 08:33:29,632","rht-004","2022-06-17 08:33:29,815","2022-06-17 08:33:30,114","rhm-008","2022-06-17 08:33:30,931","2022-06-17 08:33:31,286"
"productHolon[1480]",110,"2022-06-17 08:33:25,491","2022-06-17 08:33:30,434","serv2","transport",false,"2022-06-17 08:33:28,977","2022-06-17 08:33:30,490","rht-005","2022-06-17 08:33:30,657","2022-06-17 08:33:30,917","rhm-002","2022-06-17 08:33:31,831","2022-06-17 08:33:32,553"
"productHolon[1280]",32,"2022-06-17 08:33:20,758","2022-06-17 08:33:28,720","serv3","transport",false,"2022-06-17 08:33:21,488","2022-06-17 08:33:28,723","rht-002","2022-06-17 08:33:29,249","2022-06-17 08:33:29,454","rhm-001","2022-06-17 08:33:31,830","2022-06-17 08:33:32,553"
"productHolon[1842]",169,"2022-06-17 08:33:26,794","2022-06-17 08:33:30,525","serv3","transport",false,"2022-06-17 08:33:29,007","2022-06-17 08:33:30,527","rht-004","2022-06-17 08:33:30,657","2022-06-17 08:33:30,761","rhm-008","2022-06-17 08:33:32,068","2022-06-17 08:33:32,814"
"productHolon[2088]",68,"2022-06-17 08:33:23,044","2022-06-17 08:33:30,978","serv1","transport",false,"2022-06-17 08:33:25,434","2022-06-17 08:33:31,044","rht-008","2022-06-17 08:33:31,159","2022-06-17 08:33:31,498","rhm-006","2022-06-17 08:33:32,284","2022-06-17 08:33:32,814"
"productHolon[901]",22,"2022-06-17 08:33:20,023","2022-06-17 08:33:30,976","serv3","transport",false,"2022-06-17 08:33:21,085","2022-06-17 08:33:31,138","rht-006","2022-06-17 08:33:31,283","2022-06-17 08:33:31,497","rhm-007","2022-06-17 08:33:32,441","2022-06-17 08:33:32,820"
"productHolon[2758]",213,"2022-06-17 08:33:28,942","2022-06-17 08:33:30,786","serv2","transport",false,"2022-06-17 08:33:29,455","2022-06-17 08:33:30,858","rht-001","2022-06-17 08:33:30,986","2022-06-17 08:33:31,625","rhm-004","2022-06-17 08:33:32,701","2022-06-17 08:33:33,334"
"productHolon[1381]",71,"2022-06-17 08:33:23,159","2022-06-17 08:33:31,617","serv1","transport",false,"2022-06-17 08:33:31,519","2022-06-17 08:33:31,618","rht-002","2022-06-17 08:33:31,905","2022-06-17 08:33:32,515","rhm-002","2022-06-17 08:33:33,801","2022-06-17 08:33:33,944"
"productHolon[2589]",82,"2022-06-17 08:33:24,286","2022-06-17 08:33:31,977","serv3","transport",false,"2022-06-17 08:33:29,756","2022-06-17 08:33:32,167","rht-010","2022-06-17 08:33:32,557","2022-06-17 08:33:32,820","rhm-005","2022-06-17 08:33:33,843","2022-06-17 08:33:33,945"
"productHolon[162]",18,"2022-06-17 08:33:19,578","2022-06-17 08:33:32,276","serv2","transport",false,"2022-06-17 08:33:21,063","2022-06-17 08:33:32,314","rht-005","2022-06-17 08:33:32,659","2022-06-17 08:33:33,154","rhm-006","2022-06-17 08:33:34,615","2022-06-17 08:33:34,807"
"productHolon[1827]",99,"2022-06-17 08:33:25,235","2022-06-17 08:33:32,109","serv3","transport",false,"2022-06-17 08:33:25,274","2022-06-17 08:33:32,149","rht-003","2022-06-17 08:33:33,098","2022-06-17 08:33:33,524","rhm-003","2022-06-17 08:33:34,614","2022-06-17 08:33:34,807"
"productHolon[979]",31,"2022-06-17 08:33:20,756","2022-06-17 08:33:32,326","serv2","transport",false,"2022-06-17 08:33:21,817","2022-06-17 08:33:32,488","rht-001","2022-06-17 08:33:33,131","2022-06-17 08:33:33,245","rhm-005","2022-06-17 08:33:35,025","2022-06-17 08:33:35,216"
"productHolon[972]",24,"2022-06-17 08:33:20,124","2022-06-17 08:33:31,904","serv1","transport",false,"2022-06-17 08:33:20,548","2022-06-17 08:33:31,939","rht-004","2022-06-17 08:33:32,557","2022-06-17 08:33:33,154","rhm-007","2022-06-17 08:33:35,026","2022-06-17 08:33:35,400"
"productHolon[439]",9,"2022-06-17 08:33:18,504","2022-06-17 08:33:32,897","serv2","transport",false,"2022-06-17 08:33:22,188","2022-06-17 08:33:33,129","rht-002","2022-06-17 08:33:33,681","2022-06-17 08:33:34,826","rhm-010","2022-06-17 08:33:35,265","2022-06-17 08:33:35,728"
"productHolon[2098]",147,"2022-06-17 08:33:26,510","2022-06-17 08:33:32,890","serv2","transport",false,"2022-06-17 08:33:30,991","2022-06-17 08:33:33,122","rht-007","2022-06-17 08:33:33,680","2022-06-17 08:33:34,379","rhm-001","2022-06-17 08:33:35,466","2022-06-17 08:33:35,791"
"productHolon[1156]",211,"2022-06-17 08:33:28,773","2022-06-17 08:33:33,681","serv1","transport",false,"2022-06-17 08:33:31,829","2022-06-17 08:33:33,685","rht-010","2022-06-17 08:33:35,473","2022-06-17 08:33:35,823","rhm-008","2022-06-17 08:33:36,638","2022-06-17 08:33:36,853"
"productHolon[1446]",48,"2022-06-17 08:33:21,985","2022-06-17 08:33:33,523","serv3","transport",false,"2022-06-17 08:33:24,326","2022-06-17 08:33:33,610","rht-004","2022-06-17 08:33:34,826","2022-06-17 08:33:35,731","rhm-002","2022-06-17 08:33:36,444","2022-06-17 08:33:36,854"
"productHolon[1331]",38,"2022-06-17 08:33:20,926","2022-06-17 08:33:32,741","serv1","transport",false,"2022-06-17 08:33:22,427","2022-06-17 08:33:32,748","rht-006","2022-06-17 08:33:33,131","2022-06-17 08:33:33,616","rhm-005","2022-06-17 08:33:36,443","2022-06-17 08:33:36,854"
"productHolon[2093]",90,"2022-06-17 08:33:24,800","2022-06-17 08:33:35,222","serv3","transport",false,"2022-06-17 08:33:28,485","2022-06-17 08:33:35,223","rht-003","2022-06-17 08:33:35,850","2022-06-17 08:33:36,010","rhm-004","2022-06-17 08:33:37,042","2022-06-17 08:33:37,457"
"productHolon[248]",33,"2022-06-17 08:33:20,762","2022-06-17 08:33:34,319","serv1","transport",false,"2022-06-17 08:33:21,406","2022-06-17 08:33:34,377","rht-008","2022-06-17 08:33:34,860","2022-06-17 08:33:35,731","rhm-003","2022-06-17 08:33:36,638","2022-06-17 08:33:38,206"
"productHolon[609]",49,"2022-06-17 08:33:21,994","2022-06-17 08:33:35,879","serv3","transport",false,"2022-06-17 08:33:27,572","2022-06-17 08:33:36,064","rht-001","2022-06-17 08:33:36,409","2022-06-17 08:33:37,459","rhm-006","2022-06-17 08:33:37,795","2022-06-17 08:33:38,425"
"productHolon[1109]",120,"2022-06-17 08:33:25,740","2022-06-17 08:33:36,543","serv2","transport",false,"2022-06-17 08:33:35,748","2022-06-17 08:33:36,667","rht-002","2022-06-17 08:33:37,238","2022-06-17 08:33:37,831","rhm-005","2022-06-17 08:33:38,369","2022-06-17 08:33:38,426"
"productHolon[1952]",70,"2022-06-17 08:33:23,108","2022-06-17 08:33:33,727","serv2","transport",false,"2022-06-17 08:33:24,924","2022-06-17 08:33:33,915","rht-005","2022-06-17 08:33:34,981","2022-06-17 08:33:35,574","rhm-007","2022-06-17 08:33:37,795","2022-06-17 08:33:38,426"
"productHolon[1324]",69,"2022-06-17 08:33:23,091","2022-06-17 08:33:36,724","serv1","transport",false,"2022-06-17 08:33:23,395","2022-06-17 08:33:36,732","rht-008","2022-06-17 08:33:37,841","2022-06-17 08:33:38,196","rhm-004","2022-06-17 08:33:39,059","2022-06-17 08:33:39,440"
"productHolon[2778]",164,"2022-06-17 08:33:26,694","2022-06-17 08:33:35,396","serv3","transport",false,"2022-06-17 08:33:34,895","2022-06-17 08:33:35,545","rht-006","2022-06-17 08:33:36,111","2022-06-17 08:33:36,145","rhm-007","2022-06-17 08:33:39,199","2022-06-17 08:33:39,713"
"productHolon[2730]",140,"2022-06-17 08:33:26,442","2022-06-17 08:33:36,488","serv2","transport",false,"2022-06-17 08:33:28,991","2022-06-17 08:33:36,545","rht-005","2022-06-17 08:33:37,237","2022-06-17 08:33:37,830","rhm-003","2022-06-17 08:33:39,277","2022-06-17 08:33:39,714"
"productHolon[2875]",216,"2022-06-17 08:33:29,143","2022-06-17 08:33:36,859","serv3","transport",false,"2022-06-17 08:33:34,901","2022-06-17 08:33:37,057","rht-003","2022-06-17 08:33:37,840","2022-06-17 08:33:38,034","rhm-005","2022-06-17 08:33:39,557","2022-06-17 08:33:40,054"
"productHolon[283]",15,"2022-06-17 08:33:19,166","2022-06-17 08:33:38,181","serv1","transport",false,"2022-06-17 08:33:21,822","2022-06-17 08:33:38,196","rht-007","2022-06-17 08:33:38,439","2022-06-17 08:33:38,783","rhm-001","2022-06-17 08:33:39,277","2022-06-17 08:33:40,148"
"productHolon[896]",30,"2022-06-17 08:33:20,565","2022-06-17 08:33:38,258","serv2","transport",false,"2022-06-17 08:33:37,246","2022-06-17 08:33:38,289","rht-004","2022-06-17 08:33:38,667","2022-06-17 08:33:39,276","rhm-010","2022-06-17 08:33:39,872","2022-06-17 08:33:40,400"
"productHolon[2493]",174,"2022-06-17 08:33:27,017","2022-06-17 08:33:39,053","serv1","transport",false,"2022-06-17 08:33:37,584","2022-06-17 08:33:39,117","rht-002","2022-06-17 08:33:39,583","2022-06-17 08:33:39,613","rhm-008","2022-06-17 08:33:40,600","2022-06-17 08:33:41,111"
"productHolon[991]",44,"2022-06-17 08:33:21,820","2022-06-17 08:33:38,523","serv1","transport",false,"2022-06-17 08:33:34,863","2022-06-17 08:33:38,588","rht-005","2022-06-17 08:33:38,741","2022-06-17 08:33:39,120","rhm-002","2022-06-17 08:33:40,600","2022-06-17 08:33:41,111"
"productHolon[3105]",94,"2022-06-17 08:33:25,163","2022-06-17 08:33:38,880","serv2","transport",false,"2022-06-17 08:33:38,681","2022-06-17 08:33:38,881","rht-003","2022-06-17 08:33:40,236","2022-06-17 08:33:40,534","rhm-007","2022-06-17 08:33:40,955","2022-06-17 08:33:41,718"
