"ph","step","startServiceRequest","startTransportRequest","service","transportService","isForWarehouse","endServiceRequest","endTransportRequest","rhtId","startTransport","endTransport","rhmId","startService","endService"
"productHolon[1973]",327,"2022-06-17 09:31:52,398","2022-06-17 09:31:52,889","serv2","transport",false,"2022-06-17 09:31:52,521","2022-06-17 09:31:54,600","rht-009","2022-06-17 09:31:55,931","2022-06-17 09:31:56,356","rhm-006","2022-06-17 09:32:02,508","2022-06-17 09:32:02,698"
"productHolon[1498]",345,"2022-06-17 09:31:57,570","2022-06-17 09:31:57,920","serv3","transport",false,"2022-06-17 09:31:57,626","2022-06-17 09:31:58,108","rht-008","2022-06-17 09:31:58,853","2022-06-17 09:31:59,551","rhm-010","2022-06-17 09:32:02,094","2022-06-17 09:32:02,698"
"productHolon[2819]",268,"2022-06-17 09:31:46,634","2022-06-17 09:31:58,548","serv1","transport",false,"2022-06-17 09:31:58,413","2022-06-17 09:31:59,417","rht-004","2022-06-17 09:32:00,783","2022-06-17 09:32:02,094","rhm-007","2022-06-17 09:32:02,603","2022-06-17 09:32:03,184"
"productHolon[2622]",301,"2022-06-17 09:31:49,019","2022-06-17 09:31:57,636","serv1","transport",false,"2022-06-17 09:31:56,749","2022-06-17 09:32:00,076","rht-009","2022-06-17 09:32:01,090","2022-06-17 09:32:02,189","rhm-004","2022-06-17 09:32:03,180","2022-06-17 09:32:03,450"
"productHolon[901]",346,"2022-06-17 09:31:57,634","2022-06-17 09:31:58,142","serv3","transport",false,"2022-06-17 09:31:57,983","2022-06-17 09:31:59,082","rht-002","2022-06-17 09:32:00,145","2022-06-17 09:32:00,781","rhm-002","2022-06-17 09:32:02,461","2022-06-17 09:32:03,766"
"productHolon[1015]",356,"2022-06-17 09:32:00,833","2022-06-17 09:32:01,240","serv3","transport",false,"2022-06-17 09:32:00,924","2022-06-17 09:32:01,632","rht-010","2022-06-17 09:32:02,249","2022-06-17 09:32:02,344","rhm-009","2022-06-17 09:32:03,181","2022-06-17 09:32:03,767"
"productHolon[2173]",161,"2022-06-17 09:31:42,987","2022-06-17 09:31:59,976","serv1","transport",false,"2022-06-17 09:31:59,093","2022-06-17 09:32:00,834","rht-006","2022-06-17 09:32:02,095","2022-06-17 09:32:02,120","rhm-003","2022-06-17 09:32:03,553","2022-06-17 09:32:04,006"
"productHolon[248]",344,"2022-06-17 09:31:57,277","2022-06-17 09:31:58,179","serv3","transport",false,"2022-06-17 09:31:57,353","2022-06-17 09:31:59,671","rht-007","2022-06-17 09:32:00,182","2022-06-17 09:32:01,076","rhm-008","2022-06-17 09:32:03,945","2022-06-17 09:32:04,458"
"productHolon[2348]",343,"2022-06-17 09:31:56,358","2022-06-17 09:31:57,767","serv2","transport",false,"2022-06-17 09:31:56,515","2022-06-17 09:31:58,347","rht-001","2022-06-17 09:31:59,966","2022-06-17 09:32:00,781","rhm-001","2022-06-17 09:32:04,094","2022-06-17 09:32:04,623"
"productHolon[790]",354,"2022-06-17 09:32:00,319","2022-06-17 09:32:00,826","serv3","transport",false,"2022-06-17 09:32:00,636","2022-06-17 09:32:02,194","rht-002","2022-06-17 09:32:02,832","2022-06-17 09:32:03,681","rhm-007","2022-06-17 09:32:04,337","2022-06-17 09:32:04,944"
"productHolon[1709]",225,"2022-06-17 09:31:45,688","2022-06-17 09:32:00,893","serv1","transport",false,"2022-06-17 09:31:59,212","2022-06-17 09:32:02,459","rht-007","2022-06-17 09:32:04,134","2022-06-17 09:32:04,456","rhm-006","2022-06-17 09:32:05,355","2022-06-17 09:32:05,826"
"productHolon[2666]",242,"2022-06-17 09:31:45,836","2022-06-17 09:32:00,894","serv1","transport",false,"2022-06-17 09:32:00,148","2022-06-17 09:32:01,419","rht-001","2022-06-17 09:32:02,832","2022-06-17 09:32:03,682","rhm-005","2022-06-17 09:32:04,871","2022-06-17 09:32:05,826"
"productHolon[1538]",56,"2022-06-17 09:31:39,816","2022-06-17 09:31:56,997","serv1","transport",false,"2022-06-17 09:31:56,154","2022-06-17 09:31:59,739","rht-003","2022-06-17 09:32:00,783","2022-06-17 09:32:01,234","rhm-010","2022-06-17 09:32:05,112","2022-06-17 09:32:06,489"
"productHolon[60]",355,"2022-06-17 09:32:00,809","2022-06-17 09:32:01,335","serv2","transport",false,"2022-06-17 09:32:01,158","2022-06-17 09:32:02,485","rht-003","2022-06-17 09:32:03,627","2022-06-17 09:32:04,011","rhm-009","2022-06-17 09:32:05,112","2022-06-17 09:32:06,548"
"productHolon[939]",358,"2022-06-17 09:32:01,648","2022-06-17 09:32:01,753","serv3","transport",false,"2022-06-17 09:32:01,703","2022-06-17 09:32:02,971","rht-004","2022-06-17 09:32:03,697","2022-06-17 09:32:04,941","rhm-004","2022-06-17 09:32:06,167","2022-06-17 09:32:06,599"
"productHolon[612]",240,"2022-06-17 09:31:45,814","2022-06-17 09:32:02,494","serv1","transport",false,"2022-06-17 09:32:01,938","2022-06-17 09:32:03,769","rht-010","2022-06-17 09:32:04,226","2022-06-17 09:32:05,007","rhm-002","2022-06-17 09:32:05,770","2022-06-17 09:32:06,606"
"productHolon[1804]",352,"2022-06-17 09:31:59,485","2022-06-17 09:32:00,179","serv3","transport",false,"2022-06-17 09:31:59,675","2022-06-17 09:32:03,421","rht-009","2022-06-17 09:32:03,968","2022-06-17 09:32:05,007","rhm-003","2022-06-17 09:32:06,167","2022-06-17 09:32:06,650"
"productHolon[1305]",360,"2022-06-17 09:32:02,122","2022-06-17 09:32:02,499","serv2","transport",false,"2022-06-17 09:32:02,483","2022-06-17 09:32:03,773","rht-006","2022-06-17 09:32:04,225","2022-06-17 09:32:05,110","rhm-007","2022-06-17 09:32:06,345","2022-06-17 09:32:06,824"
"productHolon[3009]",176,"2022-06-17 09:31:43,588","2022-06-17 09:32:01,149","serv1","transport",false,"2022-06-17 09:32:00,828","2022-06-17 09:32:01,710","rht-005","2022-06-17 09:32:02,249","2022-06-17 09:32:02,970","rhm-001","2022-06-17 09:32:07,561","2022-06-17 09:32:07,719"
"productHolon[1331]",364,"2022-06-17 09:32:03,116","2022-06-17 09:32:05,043","serv3","transport",false,"2022-06-17 09:32:04,235","2022-06-17 09:32:05,117","rht-008","2022-06-17 09:32:06,294","2022-06-17 09:32:06,345","rhm-009","2022-06-17 09:32:07,560","2022-06-17 09:32:08,183"
"productHolon[1177]",349,"2022-06-17 09:31:58,757","2022-06-17 09:31:59,178","serv2","transport",false,"2022-06-17 09:31:58,854","2022-06-17 09:32:01,912","rht-008","2022-06-17 09:32:02,832","2022-06-17 09:32:03,552","rhm-005","2022-06-17 09:32:07,560","2022-06-17 09:32:08,446"
"productHolon[1015]",368,"2022-06-17 09:32:04,218","2022-06-17 09:32:04,628","serv2","transport",false,"2022-06-17 09:32:04,230","2022-06-17 09:32:05,057","rht-001","2022-06-17 09:32:06,293","2022-06-17 09:32:06,685","rhm-006","2022-06-17 09:32:08,349","2022-06-17 09:32:08,447"
"productHolon[1973]",365,"2022-06-17 09:32:03,302","2022-06-17 09:32:04,842","serv3","transport",false,"2022-06-17 09:32:03,772","2022-06-17 09:32:06,420","rht-003","2022-06-17 09:32:07,250","2022-06-17 09:32:07,938","rhm-010","2022-06-17 09:32:08,256","2022-06-17 09:32:08,502"
"productHolon[1958]",178,"2022-06-17 09:31:43,828","2022-06-17 09:32:03,716","serv1","transport",false,"2022-06-17 09:32:03,687","2022-06-17 09:32:06,460","rht-010","2022-06-17 09:32:07,251","2022-06-17 09:32:07,562","rhm-008","2022-06-17 09:32:08,256","2022-06-17 09:32:08,898"
"productHolon[1472]",362,"2022-06-17 09:32:02,670","2022-06-17 09:32:03,080","serv2","transport",false,"2022-06-17 09:32:02,968","2022-06-17 09:32:04,312","rht-002","2022-06-17 09:32:05,399","2022-06-17 09:32:06,193","rhm-003","2022-06-17 09:32:08,255","2022-06-17 09:32:08,898"
