"serviceRequest","serviceExecution","service"
1.1093833333333338,0.9379666666666668,"serv1"
3.105200000000003,2.8937499999999963,"transport"
1.028183333333333,1.0294666666666668,"serv2"
1.15605,0.9917166666666666,"serv3"
0.06976666666666666,0.23070000000000002,"tr.warehouse"
