"serviceRequest","serviceExecution","service"
0.9204666666666667,1.0253166666666667,"serv1"
1.0965333333333336,2.939816666666667,"transport"
0.4632166666666665,1.1565500000000004,"serv2"
0.23401666666666665,0.7103166666666667,"serv3"
0.05026666666666667,0.2676833333333334,"tr.warehouse"
