"serviceRequest","serviceExecution","service"
539.8912833333334,4.038033333333334,"serv1"
7.246133333333341,7.899799999999997,"transport"
1.1160166666666664,1.958133333333332,"serv2"
2.0638166666666686,1.9017666666666673,"serv3"
0.588783333333333,1.9285666666666657,"tr.warehouse"
