"ph","step","startServiceRequest","startTransportRequest","service","transportService","isForWarehouse","endServiceRequest","endTransportRequest","rhtId","startTransport","endTransport","rhmId","startService","endService"
"productHolon[672]",19,"2022-06-17 13:53:38,280","2022-06-17 13:53:49,715","serv1","transport",false,"2022-06-17 13:53:49,414","2022-06-17 13:53:50,253","rht-005","2022-06-17 13:53:50,976","2022-06-17 13:53:51,404","rhm-008","2022-06-17 13:53:52,279","2022-06-17 13:53:52,813"
"productHolon[2104]",210,"2022-06-17 13:53:43,962","2022-06-17 13:53:49,336","serv1","transport",false,"2022-06-17 13:53:46,017","2022-06-17 13:53:49,374","rht-003","2022-06-17 13:53:50,004","2022-06-17 13:53:50,516","rhm-007","2022-06-17 13:53:52,555","2022-06-17 13:53:52,870"
"productHolon[1685]",60,"2022-06-17 13:53:40,296","2022-06-17 13:53:50,358","serv1","transport",false,"2022-06-17 13:53:49,863","2022-06-17 13:53:50,455","rht-004","2022-06-17 13:53:51,000","2022-06-17 13:53:52,061","rhm-004","2022-06-17 13:53:52,784","2022-06-17 13:53:53,179"
"productHolon[2324]",126,"2022-06-17 13:53:42,237","2022-06-17 13:53:50,733","serv1","transport",false,"2022-06-17 13:53:50,439","2022-06-17 13:53:51,369","rht-006","2022-06-17 13:53:52,058","2022-06-17 13:53:52,282","rhm-002","2022-06-17 13:53:53,212","2022-06-17 13:53:53,431"
"productHolon[993]",65,"2022-06-17 13:53:40,799","2022-06-17 13:53:49,516","serv1","transport",false,"2022-06-17 13:53:47,231","2022-06-17 13:53:50,975","rht-008","2022-06-17 13:53:51,814","2022-06-17 13:53:52,061","rhm-009","2022-06-17 13:53:53,212","2022-06-17 13:53:53,649"
"productHolon[1024]",250,"2022-06-17 13:53:45,797","2022-06-17 13:53:49,272","serv1","transport",false,"2022-06-17 13:53:49,025","2022-06-17 13:53:49,305","rht-006","2022-06-17 13:53:50,005","2022-06-17 13:53:50,491","rhm-006","2022-06-17 13:53:53,405","2022-06-17 13:53:54,045"
"productHolon[1039]",321,"2022-06-17 13:53:49,530","2022-06-17 13:53:50,970","serv2","transport",false,"2022-06-17 13:53:50,855","2022-06-17 13:53:51,145","rht-010","2022-06-17 13:53:51,251","2022-06-17 13:53:52,782","rhm-010","2022-06-17 13:53:53,277","2022-06-17 13:53:54,107"
"productHolon[2300]",196,"2022-06-17 13:53:43,256","2022-06-17 13:53:49,567","serv1","transport",false,"2022-06-17 13:53:49,381","2022-06-17 13:53:49,816","rht-002","2022-06-17 13:53:50,005","2022-06-17 13:53:50,729","rhm-005","2022-06-17 13:53:53,791","2022-06-17 13:53:54,228"
"productHolon[1917]",329,"2022-06-17 13:53:51,996","2022-06-17 13:53:52,315","serv3","transport",false,"2022-06-17 13:53:52,251","2022-06-17 13:53:52,692","rht-005","2022-06-17 13:53:53,211","2022-06-17 13:53:53,787","rhm-003","2022-06-17 13:53:54,593","2022-06-17 13:53:55,056"
"productHolon[150]",325,"2022-06-17 13:53:51,208","2022-06-17 13:53:51,245","serv3","transport",false,"2022-06-17 13:53:51,215","2022-06-17 13:53:52,630","rht-002","2022-06-17 13:53:52,868","2022-06-17 13:53:53,524","rhm-008","2022-06-17 13:53:55,160","2022-06-17 13:53:55,647"
"productHolon[1819]",96,"2022-06-17 13:53:41,823","2022-06-17 13:53:52,946","serv1","transport",false,"2022-06-17 13:53:52,590","2022-06-17 13:53:53,264","rht-008","2022-06-17 13:53:54,048","2022-06-17 13:53:54,268","rhm-010","2022-06-17 13:53:55,160","2022-06-17 13:53:55,647"
"productHolon[1938]",92,"2022-06-17 13:53:41,791","2022-06-17 13:53:49,117","serv1","transport",false,"2022-06-17 13:53:48,759","2022-06-17 13:53:49,148","rht-001","2022-06-17 13:53:49,380","2022-06-17 13:53:50,517","rhm-001","2022-06-17 13:53:54,275","2022-06-17 13:53:55,647"
