"serviceRequest","serviceExecution","service"
2543.372766666669,13.123016666666661,"serv1"
106.12265000000002,38.43839999999999,"transport"
885.3474333333336,15.197099999999995,"serv2"
4.385883333333331,8.850466666666668,"serv3"
1.0879999999999999,4.643383333333332,"tr.warehouse"
