"ph","step","startServiceRequest","startTransportRequest","service","transportService","isForWarehouse","endServiceRequest","endTransportRequest","rhtId","startTransport","endTransport","rhmId","startService","endService"
"productHolon[102]",29,"2022-06-16 01:16:52,811","","tr.warehouse","",true,"2022-06-16 01:16:52,814",,"rht-001","2022-06-16 01:16:52,850","2022-06-16 01:16:53,171",,,
"productHolon[80]",19,"2022-06-16 01:16:40,874","2022-06-16 01:16:49,096","serv3","transport",false,"2022-06-16 01:16:49,089","2022-06-16 01:16:49,298","rht-001","2022-06-16 01:16:49,751","2022-06-16 01:16:50,383","rhm-001","2022-06-16 01:16:53,385","2022-06-16 01:16:53,652"
"productHolon[136]",10,"2022-06-16 01:16:29,860","2022-06-16 01:16:52,808","serv1","transport",false,"2022-06-16 01:16:52,805","2022-06-16 01:16:52,813","rht-001","2022-06-16 01:16:53,589","2022-06-16 01:16:53,909","rhm-001","2022-06-16 01:16:54,609","2022-06-16 01:16:54,893"
"productHolon[109]",24,"2022-06-16 01:16:46,880","2022-06-16 01:16:54,007","serv3","transport",false,"2022-06-16 01:16:53,997","2022-06-16 01:16:54,214","rht-001","2022-06-16 01:16:54,830","2022-06-16 01:16:55,222","rhm-001","2022-06-16 01:16:55,846","2022-06-16 01:16:56,099"
"productHolon[136]",31,"2022-06-16 01:16:55,208","2022-06-16 01:16:55,253","serv2","transport",false,"2022-06-16 01:16:55,219","2022-06-16 01:16:55,260","rht-001","2022-06-16 01:16:55,709","2022-06-16 01:16:56,221","rhm-001","2022-06-16 01:16:57,030","2022-06-16 01:16:57,598"
"productHolon[80]",30,"2022-06-16 01:16:53,996","2022-06-16 01:16:55,218","serv1","transport",false,"2022-06-16 01:16:55,207","2022-06-16 01:16:56,261","rht-001","2022-06-16 01:16:56,741","2022-06-16 01:16:56,771","rhm-001","2022-06-16 01:16:58,368","2022-06-16 01:16:58,401"
"productHolon[80]",34,"2022-06-16 01:16:58,719","","tr.warehouse","",true,"2022-06-16 01:16:58,722",,"rht-001","2022-06-16 01:16:58,748","2022-06-16 01:16:59,188",,,
"productHolon[96]",28,"2022-06-16 01:16:51,564","2022-06-16 01:16:56,436","serv3","transport",false,"2022-06-16 01:16:56,429","2022-06-16 01:16:57,099","rht-001","2022-06-16 01:16:57,374","2022-06-16 01:16:57,657","rhm-001","2022-06-16 01:16:59,404","2022-06-16 01:17:00,019"
"productHolon[33]",1,"2022-06-16 01:16:29,215","2022-06-16 01:16:58,743","serv1","transport",false,"2022-06-16 01:16:29,522","2022-06-16 01:16:58,744","rht-001","2022-06-16 01:16:59,911","2022-06-16 01:17:00,215","rhm-001","2022-06-16 01:17:00,651","2022-06-16 01:17:00,921"
"productHolon[136]",33,"2022-06-16 01:16:57,648","2022-06-16 01:17:00,059","serv3","transport",false,"2022-06-16 01:17:00,055","2022-06-16 01:17:00,260","rht-001","2022-06-16 01:17:00,669","2022-06-16 01:17:01,036","rhm-001","2022-06-16 01:17:02,248","2022-06-16 01:17:02,667"
"productHolon[33]",36,"2022-06-16 01:17:01,251","2022-06-16 01:17:01,271","serv2","transport",false,"2022-06-16 01:17:01,252","2022-06-16 01:17:02,000","rht-001","2022-06-16 01:17:02,297","2022-06-16 01:17:02,723","rhm-001","2022-06-16 01:17:03,490","2022-06-16 01:17:03,521"
"productHolon[129]",22,"2022-06-16 01:16:44,498","2022-06-16 01:17:02,719","serv3","transport",false,"2022-06-16 01:17:02,704","2022-06-16 01:17:02,779","rht-001","2022-06-16 01:17:03,422","2022-06-16 01:17:03,697","rhm-001","2022-06-16 01:17:04,728","2022-06-16 01:17:04,761"
"productHolon[33]",38,"2022-06-16 01:17:03,886","2022-06-16 01:17:05,207","serv3","transport",false,"2022-06-16 01:17:05,205","2022-06-16 01:17:05,208","rht-001","2022-06-16 01:17:05,245","2022-06-16 01:17:05,624","rhm-001","2022-06-16 01:17:06,019","2022-06-16 01:17:06,050"
"productHolon[96]",35,"2022-06-16 01:17:00,022","2022-06-16 01:17:01,272","serv1","transport",false,"2022-06-16 01:17:01,258","2022-06-16 01:17:01,276","rht-001","2022-06-16 01:17:01,550","2022-06-16 01:17:01,740","rhm-001","2022-06-16 01:17:07,006","2022-06-16 01:17:07,606"
"productHolon[96]",41,"2022-06-16 01:17:07,643","","tr.warehouse","",true,"2022-06-16 01:17:07,644",,"rht-001","2022-06-16 01:17:07,948","2022-06-16 01:17:07,978",,,
"productHolon[116]",6,"2022-06-16 01:16:29,722","2022-06-16 01:17:07,653","serv1","transport",false,"2022-06-16 01:17:07,647","2022-06-16 01:17:07,655","rht-001","2022-06-16 01:17:08,762","2022-06-16 01:17:09,125","rhm-001","2022-06-16 01:17:09,444","2022-06-16 01:17:09,793"
"productHolon[116]",42,"2022-06-16 01:17:09,829","2022-06-16 01:17:09,845","serv2","transport",false,"2022-06-16 01:17:09,829","2022-06-16 01:17:09,849","rht-001","2022-06-16 01:17:10,128","2022-06-16 01:17:10,165","rhm-001","2022-06-16 01:17:10,317","2022-06-16 01:17:10,583"
"productHolon[136]",37,"2022-06-16 01:17:02,670","2022-06-16 01:17:09,852","serv1","transport",false,"2022-06-16 01:17:09,848","2022-06-16 01:17:10,309","rht-001","2022-06-16 01:17:10,777","2022-06-16 01:17:11,378","rhm-001","2022-06-16 01:17:11,689","2022-06-16 01:17:11,719"
"productHolon[116]",43,"2022-06-16 01:17:10,920","2022-06-16 01:17:10,926","serv3","transport",false,"2022-06-16 01:17:10,923","2022-06-16 01:17:11,422","rht-001","2022-06-16 01:17:11,973","2022-06-16 01:17:12,299","rhm-001","2022-06-16 01:17:12,916","2022-06-16 01:17:13,229"
"productHolon[33]",40,"2022-06-16 01:17:06,425","2022-06-16 01:17:12,065","serv1","transport",false,"2022-06-16 01:17:12,054","2022-06-16 01:17:12,341","rht-001","2022-06-16 01:17:12,539","2022-06-16 01:17:13,118","rhm-001","2022-06-16 01:17:13,822","2022-06-16 01:17:14,164"
"productHolon[136]",44,"2022-06-16 01:17:12,042","2022-06-16 01:17:12,061","tr.warehouse","transport",true,"2022-06-16 01:17:12,048",,"rht-001","2022-06-16 01:17:13,615","2022-06-16 01:17:14,169",,,
"productHolon[33]",46,"2022-06-16 01:17:14,592","","tr.warehouse","",true,"2022-06-16 01:17:14,593",,"rht-001","2022-06-16 01:17:15,573","2022-06-16 01:17:15,609",,,
"productHolon[109]",32,"2022-06-16 01:16:56,422","2022-06-16 01:17:14,610","serv1","transport",false,"2022-06-16 01:17:14,605","2022-06-16 01:17:14,613","rht-001","2022-06-16 01:17:14,672","2022-06-16 01:17:14,823","rhm-001","2022-06-16 01:17:15,200","2022-06-16 01:17:15,833"
"productHolon[109]",47,"2022-06-16 01:17:15,886","","tr.warehouse","",true,"2022-06-16 01:17:15,896",,"rht-001","2022-06-16 01:17:16,560","2022-06-16 01:17:16,590",,,
"productHolon[142]",21,"2022-06-16 01:16:43,431","2022-06-16 01:17:15,905","serv1","transport",false,"2022-06-16 01:17:15,201","2022-06-16 01:17:15,949","rht-001","2022-06-16 01:17:17,299","2022-06-16 01:17:17,769","rhm-001","2022-06-16 01:17:17,837","2022-06-16 01:17:18,084"
"productHolon[142]",48,"2022-06-16 01:17:18,519","","tr.warehouse","",true,"2022-06-16 01:17:18,520",,"rht-001","2022-06-16 01:17:18,580","2022-06-16 01:17:18,934",,,
"productHolon[129]",39,"2022-06-16 01:17:05,198","2022-06-16 01:17:18,548","serv1","transport",false,"2022-06-16 01:17:15,201","2022-06-16 01:17:18,582","rht-001","2022-06-16 01:17:19,277","2022-06-16 01:17:19,880","rhm-001","2022-06-16 01:17:19,946","2022-06-16 01:17:20,524"
"productHolon[129]",49,"2022-06-16 01:17:20,562","","tr.warehouse","",true,"2022-06-16 01:17:20,567",,"rht-001","2022-06-16 01:17:20,719","2022-06-16 01:17:20,752",,,
"productHolon[116]",45,"2022-06-16 01:17:13,263","2022-06-16 01:17:20,573","serv1","transport",false,"2022-06-16 01:17:15,201","2022-06-16 01:17:20,581","rht-001","2022-06-16 01:17:21,379","2022-06-16 01:17:21,408","rhm-001","2022-06-16 01:17:21,759","2022-06-16 01:17:22,311"
"productHolon[116]",50,"2022-06-16 01:17:22,342","","tr.warehouse","",true,"2022-06-16 01:17:22,343",,"rht-001","2022-06-16 01:17:22,535","2022-06-16 01:17:22,744",,,
