"ph","step","startServiceRequest","startTransportRequest","service","transportService","isForWarehouse","endServiceRequest","endTransportRequest","rhtId","startTransport","endTransport","rhmId","startService","endService"
"productHolon[709]",135,"2022-06-16 03:08:33,376","2022-06-16 03:08:35,877","serv2","transport",false,"2022-06-16 03:08:33,419","2022-06-16 03:08:35,878","rht-008","2022-06-16 03:08:36,252","2022-06-16 03:08:36,705","rhm-006","2022-06-16 03:08:37,192","2022-06-16 03:08:37,788"
"productHolon[1379]",103,"2022-06-16 03:08:32,489","2022-06-16 03:08:35,924","serv1","transport",false,"2022-06-16 03:08:35,576","2022-06-16 03:08:36,062","rht-007","2022-06-16 03:08:36,667","2022-06-16 03:08:37,285","rhm-010","2022-06-16 03:08:37,359","2022-06-16 03:08:37,788"
"productHolon[397]",193,"2022-06-16 03:08:35,991","2022-06-16 03:08:36,823","serv2","transport",false,"2022-06-16 03:08:36,355","2022-06-16 03:08:36,983","rht-006","2022-06-16 03:08:37,282","2022-06-16 03:08:37,876","rhm-009","2022-06-16 03:08:38,605","2022-06-16 03:08:38,926"
"productHolon[2215]",134,"2022-06-16 03:08:33,370","2022-06-16 03:08:35,714","serv1","transport",false,"2022-06-16 03:08:35,157","2022-06-16 03:08:35,839","rht-009","2022-06-16 03:08:36,357","2022-06-16 03:08:36,706","rhm-008","2022-06-16 03:08:38,605","2022-06-16 03:08:38,926"
"productHolon[375]",186,"2022-06-16 03:08:35,719","2022-06-16 03:08:35,950","serv3","transport",false,"2022-06-16 03:08:35,836","2022-06-16 03:08:36,999","rht-009","2022-06-16 03:08:37,282","2022-06-16 03:08:37,877","rhm-010","2022-06-16 03:08:39,160","2022-06-16 03:08:39,395"
"productHolon[1187]",72,"2022-06-16 03:08:30,684","2022-06-16 03:08:37,074","serv1","transport",false,"2022-06-16 03:08:32,300","2022-06-16 03:08:37,421","rht-008","2022-06-16 03:08:37,870","2022-06-16 03:08:37,969","rhm-006","2022-06-16 03:08:39,160","2022-06-16 03:08:39,396"
"productHolon[430]",157,"2022-06-16 03:08:34,504","2022-06-16 03:08:36,260","serv2","transport",false,"2022-06-16 03:08:34,518","2022-06-16 03:08:36,948","rht-010","2022-06-16 03:08:37,409","2022-06-16 03:08:38,453","rhm-007","2022-06-16 03:08:39,161","2022-06-16 03:08:39,484"
"productHolon[2039]",162,"2022-06-16 03:08:34,692","2022-06-16 03:08:36,934","serv1","transport",false,"2022-06-16 03:08:35,196","2022-06-16 03:08:37,503","rht-007","2022-06-16 03:08:38,046","2022-06-16 03:08:38,452","rhm-009","2022-06-16 03:08:39,915","2022-06-16 03:08:40,539"
"productHolon[924]",214,"2022-06-16 03:08:37,264","2022-06-16 03:08:38,496","serv2","transport",false,"2022-06-16 03:08:38,415","2022-06-16 03:08:38,713","rht-008","2022-06-16 03:08:39,406","2022-06-16 03:08:40,039","rhm-006","2022-06-16 03:08:40,536","2022-06-16 03:08:40,841"
"productHolon[1852]",207,"2022-06-16 03:08:36,947","2022-06-16 03:08:38,589","serv1","transport",false,"2022-06-16 03:08:38,463","2022-06-16 03:08:38,807","rht-009","2022-06-16 03:08:39,406","2022-06-16 03:08:39,446","rhm-010","2022-06-16 03:08:40,571","2022-06-16 03:08:40,841"
"productHolon[861]",216,"2022-06-16 03:08:37,291","2022-06-16 03:08:37,623","serv3","transport",false,"2022-06-16 03:08:37,497","2022-06-16 03:08:38,951","rht-010","2022-06-16 03:08:39,546","2022-06-16 03:08:40,039","rhm-007","2022-06-16 03:08:40,640","2022-06-16 03:08:40,967"
"productHolon[576]",14,"2022-06-16 03:08:28,239","2022-06-16 03:08:39,490","serv1","transport",false,"2022-06-16 03:08:39,441","2022-06-16 03:08:39,758","rht-006","2022-06-16 03:08:40,353","2022-06-16 03:08:40,798","rhm-008","2022-06-16 03:08:41,132","2022-06-16 03:08:41,304"
"productHolon[709]",221,"2022-06-16 03:08:38,309","2022-06-16 03:08:38,457","serv3","transport",false,"2022-06-16 03:08:38,318","2022-06-16 03:08:38,542","rht-006","2022-06-16 03:08:38,641","2022-06-16 03:08:38,990","rhm-009","2022-06-16 03:08:41,234","2022-06-16 03:08:41,545"
"productHolon[697]",24,"2022-06-16 03:08:28,329","2022-06-16 03:08:37,490","serv1","transport",false,"2022-06-16 03:08:33,213","2022-06-16 03:08:39,207","rht-007","2022-06-16 03:08:39,585","2022-06-16 03:08:40,039","rhm-007","2022-06-16 03:08:42,148","2022-06-16 03:08:42,431"
"productHolon[943]",213,"2022-06-16 03:08:37,162","2022-06-16 03:08:37,494","serv2","transport",false,"2022-06-16 03:08:37,170","2022-06-16 03:08:40,471","rht-008","2022-06-16 03:08:40,766","2022-06-16 03:08:41,043","rhm-010","2022-06-16 03:08:41,799","2022-06-16 03:08:42,431"
"productHolon[1263]",57,"2022-06-16 03:08:30,120","2022-06-16 03:08:40,131","serv1","transport",false,"2022-06-16 03:08:40,110","2022-06-16 03:08:41,001","rht-010","2022-06-16 03:08:41,302","2022-06-16 03:08:41,619","rhm-006","2022-06-16 03:08:42,431","2022-06-16 03:08:42,465"
"productHolon[7]",212,"2022-06-16 03:08:37,151","2022-06-16 03:08:37,975","serv3","transport",false,"2022-06-16 03:08:37,789","2022-06-16 03:08:40,537","rht-007","2022-06-16 03:08:41,302","2022-06-16 03:08:41,542","rhm-008","2022-06-16 03:08:42,795","2022-06-16 03:08:43,328"
"productHolon[1379]",222,"2022-06-16 03:08:38,499","2022-06-16 03:08:39,544","serv2","transport",false,"2022-06-16 03:08:39,491","2022-06-16 03:08:41,550","rht-008","2022-06-16 03:08:41,905","2022-06-16 03:08:42,188","rhm-009","2022-06-16 03:08:42,722","2022-06-16 03:08:43,328"
"productHolon[2215]",224,"2022-06-16 03:08:39,439","2022-06-16 03:08:40,207","serv2","transport",false,"2022-06-16 03:08:40,122","2022-06-16 03:08:41,095","rht-006","2022-06-16 03:08:41,714","2022-06-16 03:08:41,968","rhm-007","2022-06-16 03:08:43,234","2022-06-16 03:08:43,633"
"productHolon[397]",223,"2022-06-16 03:08:39,250","2022-06-16 03:08:40,032","serv3","transport",false,"2022-06-16 03:08:39,948","2022-06-16 03:08:41,271","rht-009","2022-06-16 03:08:42,011","2022-06-16 03:08:42,394","rhm-010","2022-06-16 03:08:43,568","2022-06-16 03:08:43,811"
"productHolon[2548]",151,"2022-06-16 03:08:33,941","2022-06-16 03:08:41,834","serv1","transport",false,"2022-06-16 03:08:41,797","2022-06-16 03:08:41,978","rht-007","2022-06-16 03:08:42,654","2022-06-16 03:08:43,068","rhm-008","2022-06-16 03:08:43,676","2022-06-16 03:08:44,035"
"productHolon[2688]",155,"2022-06-16 03:08:34,113","2022-06-16 03:08:41,096","serv1","transport",false,"2022-06-16 03:08:40,968","2022-06-16 03:08:42,468","rht-006","2022-06-16 03:08:43,429","2022-06-16 03:08:43,536","rhm-009","2022-06-16 03:08:44,294","2022-06-16 03:08:44,494"
"productHolon[605]",206,"2022-06-16 03:08:36,937","2022-06-16 03:08:37,630","serv3","transport",false,"2022-06-16 03:08:36,952","2022-06-16 03:08:43,233","rht-009","2022-06-16 03:08:43,638","2022-06-16 03:08:43,809","rhm-006","2022-06-16 03:08:44,293","2022-06-16 03:08:44,720"
"productHolon[1023]",55,"2022-06-16 03:08:29,938","2022-06-16 03:08:41,719","serv1","transport",false,"2022-06-16 03:08:41,474","2022-06-16 03:08:42,398","rht-010","2022-06-16 03:08:42,653","2022-06-16 03:08:43,067","rhm-010","2022-06-16 03:08:44,966","2022-06-16 03:08:45,141"
"productHolon[1256]",177,"2022-06-16 03:08:35,353","2022-06-16 03:08:37,580","serv2","transport",false,"2022-06-16 03:08:35,959","2022-06-16 03:08:40,035","rht-009","2022-06-16 03:08:40,673","2022-06-16 03:08:40,798","rhm-008","2022-06-16 03:08:45,109","2022-06-16 03:08:45,405"
"productHolon[819]",32,"2022-06-16 03:08:28,554","2022-06-16 03:08:43,269","serv1","transport",false,"2022-06-16 03:08:43,200","2022-06-16 03:08:43,280","rht-007","2022-06-16 03:08:44,249","2022-06-16 03:08:44,674","rhm-006","2022-06-16 03:08:45,176","2022-06-16 03:08:45,545"
