"ph","step","startServiceRequest","startTransportRequest","service","transportService","isForWarehouse","endServiceRequest","endTransportRequest","rhtId","startTransport","endTransport","rhmId","startService","endService"
"productHolon[1830]",58,"2022-06-16 19:51:22,532","2022-06-16 19:51:24,472","serv2","transport",false,"2022-06-16 19:51:23,656","2022-06-16 19:51:25,094","rht-009","2022-06-16 19:51:26,171","2022-06-16 19:51:27,183","rhm-008","2022-06-16 19:51:28,359","2022-06-16 19:51:29,488"
"productHolon[2214]",69,"2022-06-16 19:51:23,299","2022-06-16 19:51:24,747","serv2","transport",false,"2022-06-16 19:51:23,658","2022-06-16 19:51:25,596","rht-005","2022-06-16 19:51:26,571","2022-06-16 19:51:27,695","rhm-004","2022-06-16 19:51:29,180","2022-06-16 19:51:29,835"
"productHolon[1280]",63,"2022-06-16 19:51:22,886","2022-06-16 19:51:24,461","serv2","transport",false,"2022-06-16 19:51:23,508","2022-06-16 19:51:24,474","rht-001","2022-06-16 19:51:26,171","2022-06-16 19:51:27,183","rhm-001","2022-06-16 19:51:28,664","2022-06-16 19:51:30,010"
"productHolon[901]",23,"2022-06-16 19:51:20,330","2022-06-16 19:51:26,446","serv2","transport",false,"2022-06-16 19:51:23,340","2022-06-16 19:51:26,767","rht-004","2022-06-16 19:51:27,748","2022-06-16 19:51:28,166","rhm-011","2022-06-16 19:51:29,182","2022-06-16 19:51:30,270"
"productHolon[296]",13,"2022-06-16 19:51:18,916","2022-06-16 19:51:24,758","serv2","transport",false,"2022-06-16 19:51:23,560","2022-06-16 19:51:26,913","rht-010","2022-06-16 19:51:27,748","2022-06-16 19:51:28,167","rhm-016","2022-06-16 19:51:29,721","2022-06-16 19:51:30,271"
"productHolon[2156]",96,"2022-06-16 19:51:25,892","2022-06-16 19:51:27,554","serv2","transport",false,"2022-06-16 19:51:26,507","2022-06-16 19:51:27,703","rht-008","2022-06-16 19:51:28,729","2022-06-16 19:51:29,356","rhm-015","2022-06-16 19:51:30,246","2022-06-16 19:51:30,705"
"productHolon[208]",95,"2022-06-16 19:51:25,891","2022-06-16 19:51:26,453","serv2","transport",false,"2022-06-16 19:51:26,024","2022-06-16 19:51:26,569","rht-007","2022-06-16 19:51:27,740","2022-06-16 19:51:28,303","rhm-017","2022-06-16 19:51:29,272","2022-06-16 19:51:30,706"
"productHolon[2242]",73,"2022-06-16 19:51:23,734","2022-06-16 19:51:25,836","serv2","transport",false,"2022-06-16 19:51:23,998","2022-06-16 19:51:27,131","rht-002","2022-06-16 19:51:28,170","2022-06-16 19:51:28,785","rhm-010","2022-06-16 19:51:30,245","2022-06-16 19:51:30,973"
"productHolon[96]",7,"2022-06-16 19:51:17,521","2022-06-16 19:51:26,317","serv2","transport",false,"2022-06-16 19:51:23,333","2022-06-16 19:51:27,261","rht-006","2022-06-16 19:51:28,171","2022-06-16 19:51:28,968","rhm-019","2022-06-16 19:51:30,700","2022-06-16 19:51:30,974"
"productHolon[1627]",53,"2022-06-16 19:51:22,214","2022-06-16 19:51:26,282","serv2","transport",false,"2022-06-16 19:51:23,348","2022-06-16 19:51:26,966","rht-003","2022-06-16 19:51:27,872","2022-06-16 19:51:28,666","rhm-014","2022-06-16 19:51:30,245","2022-06-16 19:51:30,974"
