"serviceRequest","serviceExecution","service"
2643.037933333331,14.441716666666666,"serv1"
111.15768333333358,41.000699999999966,"transport"
1027.1274166666662,16.178550000000016,"serv2"
4.926100000000001,9.64291666666666,"serv3"
1.0923999999999996,4.623150000000001,"tr.warehouse"
