"serviceRequest","serviceExecution","service"
1242.0766833333332,3.83683333333333,"serv1"
78.65446666666679,7.675966666666659,"transport"
3.7035666666666702,2.0197499999999984,"serv2"
3.145666666666676,1.996216666666668,"serv3"
2.186033333333338,1.824000000000001,"tr.warehouse"
