"serviceRequest","serviceExecution","service"
2604.368566666669,13.749500000000003,"serv1"
97.76718333333312,37.96865000000006,"transport"
842.6892999999991,15.513899999999994,"serv2"
3.59146666666667,9.803366666666655,"serv3"
1.1399499999999996,4.351949999999998,"tr.warehouse"
