"serviceRequest","serviceExecution","service"
590.9807666666665,2.2246833333333322,"serv1"
0.8703500000000006,4.416533333333336,"transport"
1.1247000000000016,1.1426166666666664,"serv2"
1.7115000000000011,1.1025000000000003,"serv3"
0.1829333333333332,1.0861000000000005,"tr.warehouse"
