"serviceRequest","serviceExecution","service"
3.221566666666667,0.09268333333333333,"serv1"
0.13736666666666666,0.18676666666666666,"transport"
0.14233333333333334,0.061683333333333326,"serv2"
0.7234833333333334,0.04903333333333334,"serv3"
0.00055,0.03835,"tr.warehouse"
