"serviceRequest","serviceExecution","service"
384.6248333333332,3.882816666666664,"serv1"
57.49350000000005,8.229166666666668,"transport"
14.25303333333333,1.9536,"serv2"
2.18175,1.9892333333333323,"serv3"
0.58705,2.270699999999999,"tr.warehouse"
