"serviceRequest","serviceExecution","service"
550.074749999999,5.357699999999995,"serv1"
0.8806999999999977,5.024699999999994,"transport"
1.4885000000000062,4.811900000000002,"tr.warehouse"
0.00015000000000000001,0.012933333333333335,"serv2"
0.0005333333333333334,0.006999999999999999,"serv3"
