"serviceRequest","serviceExecution","service"
579.8416500000002,3.341616666666664,"serv1"
1.7319000000000015,7.117216666666672,"transport"
6.4806000000000035,1.7075999999999996,"serv2"
2.253266666666669,1.7829999999999997,"serv3"
0.4182833333333332,1.7667333333333344,"tr.warehouse"
